Step: preprocess | Tue Nov 25 12:34:36 2025 | Splitting nodes chr1
GenomeDISCO | Tue Nov 25 13:09:03 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr6.gz
GenomeDISCO | Tue Nov 25 13:09:08 2025 | Subsampling depth = 17898311.0
GenomeDISCO | Tue Nov 25 13:09:14 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:09:14 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:09:14 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:09:14 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:09:53 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:10:46 2025 | done t=3 | score=0.897
GenomeDISCO | Tue Nov 25 13:10:47 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:10:47 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/nodes/nodes.chr7.gz
GenomeDISCO | Tue Nov 25 13:10:47 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:10:47 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chr7.gz
GenomeDISCO | Tue Nov 25 13:10:52 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr7.gz
GenomeDISCO | Tue Nov 25 13:10:56 2025 | Subsampling depth = 15324841.0
GenomeDISCO | Tue Nov 25 13:11:00 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:11:01 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:11:01 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:11:01 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:11:28 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:12:08 2025 | done t=3 | score=0.862
GenomeDISCO | Tue Nov 25 13:12:10 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:12:10 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/nodes/nodes.chr8.gz
GenomeDISCO | Tue Nov 25 13:12:10 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:12:10 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chr8.gz
GenomeDISCO | Tue Nov 25 13:12:14 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr8.gz
GenomeDISCO | Tue Nov 25 13:12:17 2025 | Subsampling depth = 14914450.0
GenomeDISCO | Tue Nov 25 13:12:22 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:12:22 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:12:22 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:12:22 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:12:49 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:13:22 2025 | done t=3 | score=0.888
GenomeDISCO | Tue Nov 25 13:13:24 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:13:24 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/nodes/nodes.chr9.gz
GenomeDISCO | Tue Nov 25 13:13:24 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:13:24 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chr9.gz
GenomeDISCO | Tue Nov 25 13:13:28 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr9.gz
GenomeDISCO | Tue Nov 25 13:13:31 2025 | Subsampling depth = 14499073.0
GenomeDISCO | Tue Nov 25 13:13:35 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:13:36 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:13:36 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:13:36 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:14:01 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:14:32 2025 | done t=3 | score=0.896
GenomeDISCO | Tue Nov 25 13:14:33 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:14:33 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/nodes/nodes.chrX.gz
GenomeDISCO | Tue Nov 25 13:14:33 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:14:33 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chrX.gz
GenomeDISCO | Tue Nov 25 13:14:37 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_60/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chrX.gz
GenomeDISCO | Tue Nov 25 13:14:40 2025 | Subsampling depth = 8203827.0
GenomeDISCO | Tue Nov 25 13:14:44 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:14:45 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:14:45 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:14:45 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:15:03 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:15:42 2025 | done t=3 | score=0.853

Step: summary | Tue Nov 25 13:15:44 2025
