Step: preprocess | Tue Nov 25 12:34:36 2025 | Splitting nodes chr1
GenomeDISCO | Tue Nov 25 13:34:11 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr6.gz
GenomeDISCO | Tue Nov 25 13:34:20 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr6.gz
GenomeDISCO | Tue Nov 25 13:34:30 2025 | Subsampling depth = 17501710.0
GenomeDISCO | Tue Nov 25 13:34:40 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:34:40 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:34:40 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:34:41 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:35:53 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:37:21 2025 | done t=3 | score=0.763
GenomeDISCO | Tue Nov 25 13:37:24 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:37:24 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr7.gz
GenomeDISCO | Tue Nov 25 13:37:24 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:37:24 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr7.gz
GenomeDISCO | Tue Nov 25 13:37:32 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr7.gz
GenomeDISCO | Tue Nov 25 13:37:40 2025 | Subsampling depth = 14898133.0
GenomeDISCO | Tue Nov 25 13:37:48 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:37:49 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:37:49 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:37:49 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:38:41 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:39:51 2025 | done t=3 | score=0.765
GenomeDISCO | Tue Nov 25 13:39:53 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:39:53 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr8.gz
GenomeDISCO | Tue Nov 25 13:39:53 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:39:53 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr8.gz
GenomeDISCO | Tue Nov 25 13:40:00 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr8.gz
GenomeDISCO | Tue Nov 25 13:40:08 2025 | Subsampling depth = 14450700.0
GenomeDISCO | Tue Nov 25 13:40:15 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:40:16 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:40:16 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:40:16 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:41:05 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:42:04 2025 | done t=3 | score=0.758
GenomeDISCO | Tue Nov 25 13:42:06 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:42:06 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chr9.gz
GenomeDISCO | Tue Nov 25 13:42:06 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:42:06 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chr9.gz
GenomeDISCO | Tue Nov 25 13:42:13 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chr9.gz
GenomeDISCO | Tue Nov 25 13:42:21 2025 | Subsampling depth = 14109377.0
GenomeDISCO | Tue Nov 25 13:42:28 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:42:28 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:42:28 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:42:29 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:43:15 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:44:08 2025 | done t=3 | score=0.765
GenomeDISCO | Tue Nov 25 13:44:11 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:44:11 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/nodes/nodes.chrX.gz
GenomeDISCO | Tue Nov 25 13:44:11 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:44:11 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1DMSO_pooled_allRes/EpiG1DMSO_pooled_allRes.chrX.gz
GenomeDISCO | Tue Nov 25 13:44:18 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_62/data/edges/EpiG1dTAG_pooled_allRes/EpiG1dTAG_pooled_allRes.chrX.gz
GenomeDISCO | Tue Nov 25 13:44:25 2025 | Subsampling depth = 7822895.0
GenomeDISCO | Tue Nov 25 13:44:32 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:44:32 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:44:32 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:44:33 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:45:10 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:46:21 2025 | done t=3 | score=0.703

Step: summary | Tue Nov 25 13:46:23 2025
