Step: preprocess | Tue Nov 25 12:34:36 2025 | Splitting nodes chr1
GenomeDISCO | Tue Nov 25 13:15:58 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:15:58 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:15:58 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:16:53 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:17:54 2025 | done t=3 | score=0.745
GenomeDISCO | Tue Nov 25 13:17:56 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:17:56 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/nodes/nodes.chr7.gz
GenomeDISCO | Tue Nov 25 13:17:56 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:17:56 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chr7.gz
GenomeDISCO | Tue Nov 25 13:18:00 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1dTAG_pooled_allRes/G1dTAG_pooled_allRes.chr7.gz
GenomeDISCO | Tue Nov 25 13:18:05 2025 | Subsampling depth = 29982659.0
GenomeDISCO | Tue Nov 25 13:18:10 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:18:10 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:18:10 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:18:10 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:18:48 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:19:32 2025 | done t=3 | score=0.739
GenomeDISCO | Tue Nov 25 13:19:35 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:19:35 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/nodes/nodes.chr8.gz
GenomeDISCO | Tue Nov 25 13:19:35 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:19:35 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chr8.gz
GenomeDISCO | Tue Nov 25 13:19:39 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1dTAG_pooled_allRes/G1dTAG_pooled_allRes.chr8.gz
GenomeDISCO | Tue Nov 25 13:19:43 2025 | Subsampling depth = 28705579.0
GenomeDISCO | Tue Nov 25 13:19:47 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:19:48 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:19:48 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:19:48 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:20:21 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:20:57 2025 | done t=3 | score=0.734
GenomeDISCO | Tue Nov 25 13:20:59 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:20:59 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/nodes/nodes.chr9.gz
GenomeDISCO | Tue Nov 25 13:20:59 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:20:59 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chr9.gz
GenomeDISCO | Tue Nov 25 13:21:03 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1dTAG_pooled_allRes/G1dTAG_pooled_allRes.chr9.gz
GenomeDISCO | Tue Nov 25 13:21:07 2025 | Subsampling depth = 28753591.0
GenomeDISCO | Tue Nov 25 13:21:11 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:21:11 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:21:11 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:21:12 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:21:41 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:22:14 2025 | done t=3 | score=0.748
GenomeDISCO | Tue Nov 25 13:22:16 2025 | :::::::::: Starting reproducibility analysis
GenomeDISCO | Tue Nov 25 13:22:16 2025 | processing: Loading genomic regions from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/nodes/nodes.chrX.gz
GenomeDISCO | Tue Nov 25 13:22:16 2025 | Loading contact maps
GenomeDISCO | Tue Nov 25 13:22:16 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1DMSO_pooled_allRes/G1DMSO_pooled_allRes.chrX.gz
GenomeDISCO | Tue Nov 25 13:22:20 2025 | processing: Loading interaction data from /athena/apostoloulab/scratch/ukl4001/data/GenomeDSICO/comparison_58/data/edges/G1dTAG_pooled_allRes/G1dTAG_pooled_allRes.chrX.gz
GenomeDISCO | Tue Nov 25 13:22:24 2025 | Subsampling depth = 13795903.0
GenomeDISCO | Tue Nov 25 13:22:28 2025 | Normalizing with sqrtvc
GenomeDISCO | Tue Nov 25 13:22:28 2025 | Distance dependence analysis
GenomeDISCO | Tue Nov 25 13:22:28 2025 | Computing reproducibility score
GenomeDISCO | Tue Nov 25 13:22:29 2025 | done t=1 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:23:00 2025 | done t=2 (not included in score calculation)
GenomeDISCO | Tue Nov 25 13:23:49 2025 | done t=3 | score=0.688

Step: summary | Tue Nov 25 13:23:50 2025
